numero_inpi,data_deposito,titulo,resumo,instituicoes
102013028851,2013-11-08,ESPECTROTÓMOGRAFO DE FLUORESCENCIA UV-VIS PARA CARACTERIZAÇÃO DE SUBSTÂNCIAS E MEIOS HOMOGÊNEOS OU NÃO HOMOGÊNEOS,"A presente Patente de Invenção: ESPECTROTÓMOGRAFO DE FLUORESCENCIA UV-VIS PARA CARACTERIZAÇÃO DE SUBSTÂNCIAS E MEIOS HOMOGÊNEOS OU NÃO HOMOGÊNEOS desenvolvido como instrumento de apoio para laboratórios de analises químicas, clinicas ou de pesquisa uma vez que permite realizar a caracterização de substâncias e meios homogêneos e não homogêneos através de uma varredura espacial (eixos Z e 0) ao longo da amostra podendo medir absorbância, transmitância, reflectância e flourescência e assim caracterizar suas propriedades químicas e fisico-quimicas, o mesmo é constituído de uma ou várias fontes radiantes (1), sistema de posicionamento Z (2) e posicionamento no próprio eixo de rotação (3), que por sua vez fica apoiado num porta amostra (4), a captação da fonte radiante se dá através de um fibra ótica (5) que conduz a luz captada até o espelho côncavo (7) com o ponto focal na rede de difração (9) onde a saida do espectro decomposto incide no espelho plano (8) e sendo captado pela matriz CCD (10), 15 assim o aparato de aquisição (6) conectado a um sistema microprocessado (11) é capaz de comandar, armazenar, adquirir dados de todo o sistema e exportar dados em formato de gráfico 2D, 3D e dados brutos para serem analisados por outros softwares.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA - IFBA"
102025020498,2025-09-25,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
202018071326,2018-10-17,ÓRTESE AUTO-TRAVANTE PARA MEMBROS INFERIORES,"ÓRTESE AUTO-TRAVANTE PARA MEMBROS INFERIORES. A presente invenção tem a finalidade de proporcionar aos portadores de trauma na medula a possibilidade de ficar na posição bípede, proporcionando com isto o aumento significativo na qualidade de vida do usuário. A dita órtese é constituída por suportes para coxa e panturrilha (1) que são fixadas na estrutura metálica de sustentação (2) e conectadas em um mancal de rolamento (3) e um elemento auto-travante de engrenagens e pinos (5) cujo principal objetivo é proporcionar segurança ao paciente quando ele ficar na posição bípede.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA PARAIBA"
MU9002752,2010-12-24,MÁQUINA PARA QUEBRA DO COCO LICURI E SIMILARES,"MAQUINA PARA QUEBRA DO COCO LICURI E SIMILARES A presente Patente de Modelo de Utilidade para um quebrador de coco tipo Licuri e similares que é formado pelo conjunto quebrador FIG. l e FIG. 3, composto pelos cilindrosdentados (7), (8), (8.l), câmara de quebra formada pelo funil interno ((19) e placa guia (14), montados sobre os eixos (16), (17) e (l7.l), fixados pelos mancais de rolamentos tipo Y (ll) e ( l 1-1), presos às placas suportes (9) e (9.l),. alinhados pelos tirantes fixadores (10), fixado ao cavalete formado pela base (18) e sustentadas pelos pés ( l), alimentado pelo reservatório (13), sobre a caixa de proteção (12), acionado através de sistema de transmissão correias e polias s (4) e polias (5) movidas por motor elétrico de corrente alternada (2), eixo intermediário (3) sustentado pelos mancais (15) e eixo (16) e (17), cujo funcionamento provoca a quebra do coco Licuri que é captado pelo aparador (6).","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA - IFBA"
102014027272,2014-10-31,"COMPOSTOS INIBIDORES SELETIVOS DA CALICREÍNA TECIDUAL HUMANA 1 (KLK1), COMPOSIÇÃO, PROCESSO E USOS","COMPOSTOS INIBIDORES SELETIVOS DA CALICREÍNA TECIDUAL HUMANA 1 (KLK1), COMPOSIÇÃO, PROCESSO E USOS  A  presente  invenção  descreve  compostos  inibidores  seletivos  da calicreína  tecidual  humana  1  (KLK1),  composições  compreendendo  tais compostos,  processo  de  obtenção  dos  referidos  compostos  e  seus  usos.  A presente invenção se situa nos campos da química, farmácia e medicina.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SUL DE MINAS GERAIS (IFSULDEMINAS)"
102021015773,2021-08-11,COMPOSIÇÃO DE ARGAMASSA SUSTENTÁVEL COM SUBSTITUIÇÃO PARCIAL DE AREIA POR AGREGADO LEVE DE RESÍDUO PET (ALRP),"COMPOSIÇÃO DE ARGAMASSA SUSTENTÁVEL COM SUBSTITUIÇÃO PARCIAL DE AREIA POR AGREGADO LEVE DE RESÍDUO PET (ALRP). Trata de uma nova composição  de  argamassa  cimentícia  para  revestimento  com  base  na  substituição  parcial de areia natural por agregado leve de resíduo de polietileno tereftalato (PET). Seu objetivo é conciliar desenvolvimento econômico com a proteção ambiental através da inovação de materiais a partir de subprodutos plásticos reciclados, atuando assim na mitigação  dos  impactos  associados  a  duas  problemáticas:  a  escassez  e  impactos gerados  pela  exploração  de  agregados  naturais  e  dos  impactos  socioambientais acarretados pelos resíduos plásticos. A partir da substituição de agregados naturais por agregado  leve  de  resíduo  PET  se  obteve  uma  argamassa  que  atende  aos  níveis  de  desempenho e durabilidade exigidos para argamassas de revestimento.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE"
102021014319,2021-07-20,,,INSTITUTO FEDERAL DE ALAGOAS
102024019878,2024-09-26,DESENVOLVIMENTO DE PROCESSO DE BIOREFINARIA PARA A PRODUÇÃO DE UMA PLATAFORMA DE MATERIAIS FOSFORILADOS A PARTIR DOS RESÍDUOS SÓLIDOS DO COCO SECO,"DESENVOLVIMENTO DE PROCESSO DE BIOREFINARIA PARA A PRODUÇÃO DE UMA PLATAFORMA DE MATERIAIS FOSFORILADOS A PARTIR DOS RESÍDUOS SÓLIDOS DO COCO SECO. A presente inovação aborda a criação, desenvolvimento e implementação de uma rota inédita de biorefinaria baseada em ácido fosfórico para o fracionamento, modificação e obtenção das principais frações lignocelulósicas da fibra de coco (Cocos nucifera). O processo de polpação foi conduzido com 10 g de fibra de coco natural (FCN) em uma mistura de ácido fosfórico concentrado (85 % m/m) sob pressão atmosférica a 70ºC, resultando na obtenção das frações desejadas: fibra de coco modificada (FCM) como a polpa celulósica, lignina da fibra de coco (LFC) e a fase aquosa. A caracterização dessas frações incluiu análises de composição lignocelulósica, espectroscopia de infravermelho por transformada de Fourier (FTIR), análise termogravimétrica (TGA), pH e quantificação do fósforo por meio de análise química úmida. A inovação oferece múltiplas frentes de obtenção e aplicação em diversas áreas da química de polímeros e de materiais, consolidando-se como uma abordagem versátil na exploração de um dos resíduos sólidos do coco seco, a fibra.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
102025014098,2025-07-08,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
102015017445,2015-07-22,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA BAIANO"
102026016563,2026-07-01,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
102022013809,2022-07-12,DESENVOLVIMENTO DE UMA NOVA FORMULAÇÃO DE ÁLCOOL EM GEL 70% V/V USANDO UM ESPESSANTE ALTERNATIVO DE BAIXO CUSTO,"DESENVOLVIMENTO DE UMA NOVA FORMULAÇÃO DE ÁLCOOL EM GEL 70% V/V USANDO UM ESPESSANTE ALTERNATIVO DE BAIXO CUSTO. É uma invenção que apresenta um novo processo de produção onde se faz uso de uma mistura hidroalcoólica a 80% v/v, um espessante de baixo custo, um agente alcalinizante para garantir uma boa viscosidade final do produto, um agente oxidante para reforçar a ação desinfetante e bactericida do etanol e uma agente umectante, hidratante e emoliente para uso na limpeza de superfícies e mãos no combate ao Covid-19 e no combate a outras doenças.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SERGIPE"
102015012887,2015-05-26,DISPOSITIVO ELETRÔNICO PORTÁTIL PARA DESINFECÇÃO DE CONDICIONADORES DE AR,"DISPOSITIVO  ELETRÔNICO  PORTÁTIL  PARA  DESINFECÇÃO  DE CONDICIONADORES  DE AR. A presente invenção refere-se a  um dispositivo eletrônico  que  permite  a  eliminação  de  microrganismos  interno  e  externo  ao condicionador de ar, por meio de uma lâmpada germicida (40), que irradia energia na faixa da ultravioleta, e que o invento é constituído de um anteparo articulável de material polimérico ou baseado em celulose, que acondiciona o invento (1 O),  de tampas laterais articuláveis de material polimérico ou baseado em celulose (20) e de presilhas (30) para suportar a lâmpada (40). A fixação do invento por meio das presilhas flexíveis e adaptáveis (80) permite que o mesmo seja portátil e assim, possa ser utilizado nos diversos tipos e modelos de aparelhos condicionadores de ar. Um circuito eletrônico de controle (50) tem a finalidade monitorar e atuar no tempo de funcionamento da lâmpada (40). Um circuito eletrônico de proteção (60) monitora  as variações de tensões elétricas e a  fixação  correta do  invento ao condicionador de ar.  Um circuito eletrônico de suprimento de energia elétrica (70) tem a função de acender a lâmpada (40), alimentar o circuito eletrônico de controle (50) e energizar o circuito eletrônico de proteção (60).","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO MARANHAO"
102024013193,2024-06-27,COLCHONETE INTELIGENTE PARA AVALIAÇÃO CORPORAL DE PACIENTES AMPUTADOS,"COLCHONETE INTELIGENTE PARA AVALIAÇÃO CORPORAL DE PACIENTES AMPUTADOS. A  presente  invenção  compreende  um  colchonete  que  usa  bioimpedância  elétrica corporal (BIA) e sensores para medir a composição corporal, integrado com lógica de decisão. Isso melhora a precisão na medição do peso e ajusta o método de medição da altura para pessoas com amputações. A tecnologia oferece uma análise personalizada, fornecendo informações mais confiáveis sobre a composição corporal do paciente. O dispositivo permite medições em posição deitada, adaptando-se a pacientes amputados ou acamados. Também se conecta a um servidor em nuvem para atualização em tempo real  dos  resultados  do  paciente.  Essa  abordagem  não  só  aumenta  a  precisão  das métricas  de  saúde,  mas  também  oferece  uma  avaliação  abrangente  da  saúde  e composição  corporal,  especialmente  para  pacientes  com  amputações,  acamados  ou com mobilidade reduzida.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
202024025875,2024-12-11,DISPOSITIVO DE SOMBREAMENTO COMPOSTO POR MÚLTIPLAS ALETAS COM SISTEMA DE MONITORAMENTO DE VARIÁVEIS AMBIENTAIS E CONTROLE DE FUNCIONAMENTO RESPONSIVO BASEADO EM MODELOS DE CONFORTO TÉRMICO E LUMÍNICO,"DISPOSITIVO DE SOMBREAMENTO COMPOSTO POR MÚLTIPLAS ALETAS COM SISTEMA DE MONITORAMENTO DE VARIÁVEIS AMBIENTAIS E CONTROLE DE FUNCIONAMENTO RESPONSIVO BASEADO EM MODELOS DE CONFORTO TÉRMICO E LUMÍNICOO presente modelo de utilidade diz respeito a um dispositivo de sombreamento para fachadas de edificações, composto por múltiplas aletas (7) de formato plano, de baixa espessura, dispostas na horizontal, cuja largura corresponde à mesma distância vertical entre eixo de distribuição das aletas (7) no montante estrutural (8). A rotação das aletas (7) se dá por meio de elementos de tracionamento (6) que interligam todas a aletas (7) com o motor (5) a partir de um dispositivo de conexão não rígida (20) instalado na borda posterior das aletas (7) resultando numa amplitude de rotação de até 140º, sendo o eixo de rotação das aletas (7) coincidente com o eixo do elemento de conexão e rotação (19) localizado na borda anterior das aletas (7). Este dispositivo controla a incidência de radiação solar e o nível de iluminância interna do ambiente a partir de três padrões de sombreamento. O controle é baseado em modelos de conforto térmico e lumínico cujo funcionamento responsivo é gerenciado por microprocessador ou microcontrolador (22) com sensor de temperatura (11) (12 (13) (14) (15), sensor de iluminância (16) (17), sensor de chuva (1) e anemômetro (3), ajustando-se às variações ambientais externas e internas à edificação de forma responsiva.",INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SANTA CATARINA
102020004106,2020-02-28,SISTEMA DERRIÇADOR DE CAFÉ E DEMAIS DRUPAS,"SISTEMA DERRIÇADOR DE CAFÉ E DEMAIS DRUPAS.Invenção destinada à realização da colheita mecanizada do café com opção de derriça plena (derriça total dos frutos) e também com derriça seletiva dos frutos secos e maduros. O invento consiste de módulos compostos de uma estrutura externa interligada por molas à uma outra estrutura interna. A estrutura interna possui uma fonte de vibração e varetas que excitadas pela fonte transmitem a vibração para a planta. Os módulos são ligados ao chassi por mecanismos biela manivela permitindo o movimento de avanço e recuo das hastes vibratórias em direção aos ramos produtivos da planta. Os mecanismos biela-manivela podem operar defasados equilibrando dinamicamente a estrutura e minimizando vibrações indesejadas. A associação dos movimentos gerados pelos diferentes mecanismos possibilita transmitir para a planta vibrações em três dimensões com possibilidade de variação de frequência, amplitude e o perfil da vibração. Os painéis podem ser ajustados individualmente permitindo a derriça parcial da planta ou derriças diferenciadas em diferentes partes da planta no tocante à frequência, amplitude e modo de vibração.  Os mecanismos biela-manivela dos diferentes módulos podem operar defasados equilibrando dinamicamente a estrutura e minimizando vibrações indesejadas causadas pelo mecanismo de avanço.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SUL DE MINAS GERAIS - IFSULDEMINAS"
102026011673,2026-05-13,,,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
102015026201,2015-09-18,SUPORTE PARA ADAPTAÇÃO DE SIMULADOR MAMOGRÁFICO TIPO ACR PARA USO EM SISTEMAS DIGITAIS,"SUPORTE PARA ADAPTAÇÃO DE SIMULADOR MAMOGRÁFICO TIPO ACR PARA USO EM SISTEMAS DIGITAIS A presente invenção refere-se a um suporte para adaptação do simulador mamográ?co tipo ACR (American Collegy of Radiology) para que seu uso seja possível em sistemas de mamogra?a digital. O simulador tipo ACR é mais utilizado nacional e internacionalmente, mas está entrando em desuso, por algumas limitações de suas aplicações em sistemas digitais, devido à di?culdade desses sistemas em formar imagens de quinas, acarretando custos elevados com novos simuladores. Sendo assim, a presente invenção trata do desenvolvimento de um suporte para o simulador mamográ?co tipo ACR, que preserva todas as suas características de imagem do simulador, retirando quinas, que apresentam dificuldades para serem reconhecidas pelos sistemas digitais, possibilitando 0 uso do simulador em testes de controle de qualidade do equipamento na mamogra?a digital.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA - IFBA"
102024014819,2024-07-19,"APARATO E METODOLOGIA PARA PREDIÇÃO, PLANEJAMENTO E MONITORAMENTO DE COBERTURA DE REDES SEM FIO BASEADO EM REDES NEURAIS LSTM","APARATO E METODOLOGIA PARA PREDIÇÃO, PLANEJAMENTO E MONITORAMENTO DE COBERTURA DE REDES SEM FIO BASEADO EM REDES NEURAIS LSTM. A presente invenção trata de um aparato e metodologia para gerar um mapa de predição da distribuição espacial da intensidade do sinal de redes sem fio, irradiado por pontos de acesso, roteadores ou hotspots. Se corretamente distribuídos, os recursos de rede garantem a cobertura com custo minimizado. Assim, realizar a predição de sinal considerando a complexidade dos ambientes internos, permite otimizar o uso de recursos. A complexidade de obstáculos, dos fenômenos de propagação e da modelagem da atenuação do sinal em locais fechados são os principais desafios para implementar um preditor eficiente. Modelos de predição empíricos e determinísticos mostram algum nível de eficiência, porém apresentam dificuldades de capturar toda a complexidade do efeito das ondas e do ambiente que elas se propagam. A invenção aqui descrita é um sistema preditor baseado em redes neurais do tipo LSTM. O aparato e a metodologia incluem uma aplicação cliente executada nos dispositivos conectados a rede sem fio e uma aplicação de uso do administrador da rede. Obstáculos e outros parâmetros espaciais são modelados pela rede neural a partir de dados extraídos automaticamente da planta baixa do ambiente. O modelo de irradiação do ponto de acesso da rede sem fio também é utilizado como parâmetro para treinamento da rede neural. Após estimado, o modelo de predição é utilizado para determinar a melhor distribuição dos recursos de rede e também para monitorar áreas sem cobertura.","INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO CEARA"
